12785 - DOSADOR GS BEBIDA HOMEARTS 20/40ML 311105007;7897282938502;Categoria 1;8.23;14.21
12787 - VASO GS TRATTORIA ERVAS CEBOLINHA 311408708;4024433016601;Categoria 1;25.51;44.29
128 - COPO CISPER PILSENER CHOPP 300 32830;7891017000106;Categoria 1;1.65;2.11
1280 - PANELA ESMALTE BCO ALCA 20 ANEL 266003;7896778190943;Categoria 1;28.66;54.95
12800 - DOSADOR GS BEBIDA HOMEARTS 311001060;7897282911543;Categoria 1;5.02;8.6
12803 - MORTAR GS BASIC C/ PILAO 311302198;7897282974708;Categoria 1;19.83;34.97
12809 - AZEITEIRO GS VINAGREIRO BASIC PORCELANA 31130;12809;Categoria 1;15.21;24.98
1281 - CONCHA TRAMONTINA MOLHO 23332/130;A1645;Categoria 1;3.63;4.03
12812 - CHALEIRA GS LUNA VERMELHA 311303022;12812;Categoria 1;43.05;75.42
12813 - CHALEIRA GS LUNA LARANJA 311303023;12813;Categoria 1;43.05;75.42
12814 - TRAVESSA PLAZA OVAL RS BX20-006 45CM;7891061833798;Categoria 1;12.32;23.87
12825 - BATEDOR PLAZA OVOS UT103-006;7891060950502;Categoria 1;2.88;4.88
12826 - COZI-VAPORE PLAZA INOX PA100;7891060950373;Categoria 1;50.17;88.74
12827 - TRAVESSA PLAZA OVAL RS BX20-001 20CM;7891061833743;Categoria 1;4.35;7.16
12828 - COLHER PLAZA ARROZ UT90-001;7891060873719;Categoria 1;3.59;7.71
12830 - CONCHA PLAZA TERRINA UT105-002;7891060950533;Categoria 1;5.34;9.6
12831 - COPO GURALLAR AIZONA WHISKY AZN15;12831;Categoria 1;1.31;2.78
1284 - TABUA CORTE OXFORD FRIOS C158900117;7891361528394;Categoria 1;9.16;0.01
12845 - AMASSADOR PLAZA BATATA UC25-000;7891060885859;Categoria 1;30.03;53.84
12849 - FACA HERCULES MONTERREY MESA 1340-003;17891061755295;Categoria 1;2.56;4.16
12866 - CHALEIRA PLAZA APITO PRETA 2L CH25-PS;7891060007800;Categoria 1;29.16;51.06
1287 - JOGO BARALHO COPAG 139 95;7896008919061;Categoria 1;17.96;28.75
12873 - BATEDEIRA WALITA RI7110/94 PRETA;12873;Categoria 1;73.11;116.88
12874 - SECADOR PHILIPS HP4991/00 PRO CERAMIC 2200;12874;Categoria 1;75.93;119.77
12877 - BALANCA BRINOX COZINHA DIGITAL 5KG 2922/100;12877;Categoria 1;75.75;120.93
12878 - ESPREMEDOR FRUTA BRINOX VERONA LIMAO 2188/319;7896502856732;Categoria 1;10.94;18.32
12879 - PEGADOR BRINOX ARIENZO CHURRASCO 1661/000;7896502813452;Categoria 1;2.61;4.27
1288 - BANDEJA SANTANA TOPA TUDO 12L TPA 913;7896355709131;Categoria 1;10.35;17.04
12880 - ESPATULA BRINOX NYLON MULTIUSO 2241/314;7896502805495;Categoria 1;8.77;14.37
12882 - TABUA CORTE BRINOX VIDRO 2116/103;7896502854141;Categoria 1;10.39;17.21
12883 - ESPATULA BRINOX SOLARIS PATE 5106/324;12883;Categoria 1;1.86;6.11
12884 - TELA BRINOX VERONA ALIMENTOS 2177/300;7896502823758;Categoria 1;21.32;35.08
12885 - TESOURA BRINOX COZINHA 2420/302;7896502824007;Categoria 1;8.52;14.37
12886 - BALANCA BRINOX FITNESS DIGITAL 150KG 2920/100;12886;Categoria 1;74.8;122.88
12889 - ESCUMADEIRA PLAZA UT90-005;7891060873757;Categoria 1;4.71;7.71
12891 - CORTADOR GALL ANJINHO INOX 02P 21.A;7898241705548;Categoria 1;4.43;7.49
12892 - ACUCAREIRO PLAZA BU10-004;7891060880649;Categoria 1;28.13;50.51
12895 - CORTADOR GALL GATO ESP 20.E18;12895;Categoria 1;2.08;3.61
12897 - TIGELA PLAZA FUNDA 20CM TI10-004;7891061834092;Categoria 1;5.06;8.71
12898 - TIGELA PLAZA FUNDA 22CM TI10-005;7891061834108;Categoria 1;5.57;9.55
12899 - ESCORREDOR PLAZA ARROZ VERM.26CM UC63-VM;7891060018066;Categoria 1;20.5;38.3
129 - COPO NADIR FIG. CERVEJA CINTURADO 7707 BAZAR;7891155077077;Categoria 1;1.5;1.67
12900 - PASSADOR MASSA MIMO STYLE INOX 27CM A5027;7898420979807;Categoria 1;8.69;14.99
12902 - TIGELA PLAZA FUNDA 30CM TI10-009;7891061834146;Categoria 1;7.88;14.99
12919 - CONCHA PLAZA TERRINA IND UT101-002;7891060950236;Categoria 1;11.44;22.14
12921 - PASSADOR MASSA PLAZA 24CM 0101014;7896980481723;Categoria 1;8.94;20.98
1293 - FRIGIDEIRA NACIONAL 36 AA C/ALCA LINHA HOTEL 10-0267;7899763502677;Categoria 1;41.76;76.59
12938 - FACA HERCULES MONTERREY CHURRASCO 1340-040;17891061755424;Categoria 1;2.81;4.38
1294 - BANDEJA TOYLAND 57X30CM 310016 OVAL;7453021322416;Categoria 1;32.38;57.17
1295 - TRAVESSA TOYLAND RET 7X15X2 05564003;1295;Categoria 1;25.99;43.85
12954 - GARFO HERCULES MONTERREY MESA 13040-002;17891061755288;Categoria 1;1.41;2.28
1296 - CJ.TOYLAND XICARA CAFÉ C/P 6P.0380006;7453021319584;Categoria 1;20;33.19
12961 - BULE PLAZA CAFE 600ML BU10-001;7891060880687;Categoria 1;23.95;39.29
12964 - CJ.PLAZA TACA SORVETE 400ML HK-4906-002;12964;Categoria 1;42.04;77.59
1297 - PAROLO FUNIARTE 4,5LTS.;1297;Categoria 1;36;59.94
12993 - CHALEIRA PLAZA APITO INOX 2,5L CH30;7891060956160;Categoria 1;30.93;49.89
13 - COPO KATHAVENTO CHOPP AMIGO SEGRETO 2268;7898498032688;Categoria 1;17.68;29.8
130 - CACAROLA ENGENHO BARRO N-04 4,3L;130;Categoria 1;27;71.04
13000 - CALDEIRAO EIRILAR HOTEL ESPECIAL 50 734;7896747007340;Categoria 1;106.91;169.16
13001 - TIGELA PLAZA FUNDA 24CM TI10-006;7891061834115;Categoria 1;6.43;11.04
13002 - TIGELA PLAZA FUNDA 26CM TI10-007;7891061834122;Categoria 1;6.19;11.54
1302 - FRITADEIRA MALTA ESMALT PENEIRA 25CM 3100341;7896201753417;Categoria 1;20.56;36.52
13020 - TIGELA PLAZA FUNDA 32CM TI10-010;7891061834153;Categoria 1;11.06;18.32
13026 - CACAROLA EIRILAR HOTEL ESPECIAL 30 714;7896747007142;Categoria 1;30.87;49.67
13027 - ASSADEIRA EIRILAR RET HOTEL BAIXA 06 688;7896747006886;Categoria 1;20.57;33.86
13028 - ASSADEIRA EIRILAR RET HOTEL BAIXA 07 689;7896747006893;Categoria 1;28.11;46.45
13029 - ASSADEIRA EIRILAR RET HOTEL BAIXA 08 690;7896747006909;Categoria 1;32.69;54.06
1303 - FAQUEIRO TRAMONTINA ITALY 101P 66932/215;7891116016671;Categoria 1;1159.63;2584
13030 - TACHO EIRILAR HOTEL 35 300;7896747003007;Categoria 1;32.67;54.95
13031 - TACHO EIRILAR HOTEL 40 670;7896747006701;Categoria 1;33;58.28
13032 - TACHO EIRILAR HOTEL 45 301;7896747003014;Categoria 1;36.98;65.38
13033 - TACHO EIRILAR HOTEL 50 671;7896747006718;Categoria 1;41.64;73.76
13034 - FRITADEIRA BRITANIA MEGA FRY BLACK;13034;Categoria 1;154.37;243.31
13035 - TOSTADOR BRITANIA TOSTA PANE 7;13035;Categoria 1;53.94;85.03
13036 - CJ.PEOPLE´S CHURRASCO 4P 12817;7893220079023;Categoria 1;49.67;84.25
13037 - CJ.DCASA CHURRASCO BOLSA PLAST 09P 13362;13037;Categoria 1;34.21;58.72
13039 - FACA DYNASTY PORCELANA 15CM 14681;13039;Categoria 1;85.73;149.3
1304 - FRUTAS UVA PEQUENA;1304;Categoria 1;2.85;0.01
13041 - TABUA CORTE DYNASTY BULL VIDRO 16250;7893220130311;Categoria 1;13.73;23.2
13042 - AMERICANO DYNASTY PRATA GUARDANAPO 16518;13042;Categoria 1;7.76;13.26
13043 - TABUA CORTE DYNASTY BAMBU MED 17178;7893220142154;Categoria 1;12.05;20.54
13044 - TABUA CORTE DYNASTY BAMBU GDE 17177;7893220142161;Categoria 1;24;40.52
13046 - TRAVESSA PLAZA OVAL RS BX20-002 25CM;7891061833750;Categoria 1;6.01;9.82
13047 - COLHER HERCULES MONTERREY MESA 1340-001;17891061755271;Categoria 1;1.41;2.28
13051 - FORMA GALL PETIT GATEAU ESPECIAL 36.PEE C/12;7898241706279;Categoria 1;10.59;18.04
13052 - CHALEIRA PLAZA APITO VERM 2,5L CH30V;7891060956184;Categoria 1;24;44.34
13054 - FORMA GALL QUINDIM 4X2 39.S4;7898241701083;Categoria 1;7.16;13.99
13055 - FORMA GALL BOMBOCADO N.2 11.B2 C/12;13055;Categoria 1;0.5;12.21
13056 - FORMA GALL BOMBOCADO N.3 11.B3;13056;Categoria 1;0.65;1.11
13057 - aaaaaaaaaaaaaaaaaaaa;13057;Categoria 1;10.09;17.93
13058 - FORMA GALL QUINDIM 6X4 39.S6;7898241700291;Categoria 1;14.12;25.09
13059 - FORMA GALL QUINDIM 8X5 39.S8;7898241701076;Categoria 1;21.65;41.96
13060 - FORMA GALL BOMBOCADO N.4 11.B4;13060;Categoria 1;0.95;1.67
13061 - FORMA GALL EMPADA N.5 30.5 C/12;7898241708631;Categoria 1;13.7;31.08
13062 - FORMA GALL EMPADA N.6 30.6 C/12;7898241708648;Categoria 1;17.96;29.9
13065 - FORMA GALL PAO DE MEL QUADRADO G 36.Q;13065;Categoria 1;17.05;39.74
13066 - FORMA GALL PAO DE MEL QUADRADO P 36.QP;13066;Categoria 1;13.76;32.08
13067 - FORMA GALL PAO DE MEL FALSO G 6,5X2,7 36.GFB;7898241702868;Categoria 1;11.39;25.31
13068 - FORMA GALL PAO DE MEL FALSO GG 6,5X4 36.GFA;7898241702875;Categoria 1;15.14;33.58
13069 - BAILARINA GALL ALUMINIO GIRATORIO 30X12 04 04.RS 04.AM 04.AZ;7898241700208;Categoria 1;51.52;110.89
1307 - FAQUEIRO TRAMONTINA CONTINENTAL 761P PROM 66965/300;1307;Categoria 1;460.5;1012.32
13070 - CJ.GALL CONFEITAR BICOS;13070;Categoria 1;11.5;20.98
13071 - CORTADOR GALL COELHO DENTUCO 02P 21.CD;7898241706200;Categoria 1;4.73;8.33
13072 - CORTADOR GALL CROASSANT 6P 19;7898241700345;Categoria 1;11.33;19.59
13073 - CORTADOR GALL COELHO PE 02P 21.CP;7898241706194;Categoria 1;5.46;9.44
13074 - CORTADOR GALL GATO MINI 20.P07;13074;Categoria 1;1.12;1.94
13075 - CORTADOR GALL COELHO ORELHUDO 02P 21.CO;7898241706217;Categoria 1;2.87;5.11
13077 - CORTADOR GALL CACHORRO 20.P06;13077;Categoria 1;1.12;1.94
13079 - TRAVESSA PLAZA OVAL RS BX20-005 40CM;7891061833781;Categoria 1;14.06;23.03
13080 - TRAVESSA PLAZA OVAL FD BX30-004 35CM;7891061833835;Categoria 1;13.32;27.75
13081 - TIGELA PLAZA FUNDA 16CM TI10-002;7891061834078;Categoria 1;3.12;5.38
13082 - PEGADOR PLASVALE SALADA REDONDO INOX 8066;;Categoria 1;8.95;18.8
13083 - TIGELA PLAZA FUNDA 36CM TI10-012;7891061834177;Categoria 1;11.14;20.98
13084 - ESCUMADEIRA PLAZA UT105-005;7891060950526;Categoria 1;5.72;9.6
13092 - FRIGIDEIRA MTA FERRO N.29 S/TPA RASA 1241;7897186612416;Categoria 1;44.54;83.81
13093 - CACAROLA MTA FERRO TPA/FE ARCO N.42 1259;13093;Categoria 1;201.07;349.1
13094 - JARRA MTA ALUMINIO PEROLA 2,4L 131;7897186601311;Categoria 1;6.99;11.88
13095 - FRIGIDEIRA MTA FERRO N.24 S/TPA 1330;7897186613307;Categoria 1;43.84;73.98
13096 - ASSADEIRA MTA RETANGULAR N.04 140;7897186601403;Categoria 1;11.52;19.43
13097 - ASSADEIRA MTA REDONDA N.26 158;7897186601588;Categoria 1;7.12;12.04
13098 - CACAROLA MTA FERRO TPA/ALU N.40 1709;7897186619091;Categoria 1;166.54;281.39
13099 - CHAPA MTA FERRO BIFETEIRA N.28 1736;7897186617367;Categoria 1;41.17;69.43
131 - COPO NADIR FIG. TULIPA CERVEJA 7715;7891155000389;Categoria 1;5.46;10.01
13100 - CUSCUZEIRO MTA PEROLA N.18 211;7897186602110;Categoria 1;13.52;22.81
13101 - ASSADEIRA MTA RETANGULAR ANTIAD ALTA N.4 7003;7897186670034;Categoria 1;23.12;38.79
13102 - CACAROLA MTA FERRO TPA/VDO N.32 8043;7897186680439;Categoria 1;147.19;248.09
13103 - CACAROLA MTA FERRO TPA/VDO N.36 8044;7897186680446;Categoria 1;189.8;317.35
13104 - ASSADEIRA MTA REDONDA ANTIAD N.24 853;7897186608532;Categoria 1;8.56;14.37
13108 - ASSADEIRA MTA REDONDA ANTIAD N.26 854;7897186608549;Categoria 1;9.48;15.98
13109 - SUPORTE MALTA COPOS REDONDO 06UN 3101539;7896201715392;Categoria 1;11.56;21.03
1311 - POTE TRITEC SUPER CLICK 400ML 1420;7896725314200;Categoria 1;1.51;0.01
13115 - PEDRA MUNDIAL DUPLA FACE 15CM P150-050;7891060886146;Categoria 1;6.91;11.66
13119 - TIGELA PLAZA FUNDA 28CM TI10-008;7891061834139;Categoria 1;9.34;15.48
13136 - ESCUMADEIRA PLAZA INOX 50 UT101-005;7891060950250;Categoria 1;13.36;22.14
13137 - TIGELA PLAZA FUNDA 38CM TI10-013;7891061834184;Categoria 1;16.76;27.31
1314 - FRITADEIRA VENANCIO GAS TACHO 03L TGP;1314;Categoria 1;95.35;0.01
13144 - TRAVESSA OXFORD LOOP 34,5X25 TRADICAO CHURRASCO;7891361740062;Categoria 1;16.58;39.9
13145 - TRAVESSA OXFORD LOOP 45,5X31 C04V 9001 BCA;13145;Categoria 1;0.01;0.01
13152 - TIGELA OXFORD QUARTIER 22,5CM 2L G01T 9001 BC;7891361769735;Categoria 1;26.72;0.01
13155 - TIGELA OXFORD EMPILHAVEL 11CM 0,3L I12A 0502;7891361774326;Categoria 1;5.13;0.01
13156 - TIGELA OXFORD EMPILHAVEL 13CM 0,4L I12C 0502;7891361774517;Categoria 1;5.71;0.01
13157 - CHALEIRA PLAZA APITO CINZA 2,5LCH30C;13157;Categoria 1;24;39.85
13159 - TACA GURALLAR NEVAKAR LICOR NEV512;13159;Categoria 1;2.51;2.05
13169 - COLHER HERCULES MONTERREY SOBREMESA 1340-004;17891061755301;Categoria 1;1.22;2
1317 - COLHER MODULINE 33CM BRANCO 717BR;1317;Categoria 1;5.72;8.71
13170 - RECHAUD PLAZA RED.36X27X18 RE60-000;13170;Categoria 1;122.64;221.89
13178 - AAAA;13178;Categoria 1;23.54;46.07
13179 - RECHAUD PLAZA RET B.M. 9L 2CUBA RE91;7891060950724;Categoria 1;193.6;0.01
13180 - RALADOR PLAZA 6 FACES UC59;7891060951493;Categoria 1;14.34;24.2
13185 - PEGADOR PLAZA MASSA 21CM PE50;7891060950885;Categoria 1;6.42;10.82
13188 - ASSADEIRA PLAZA RET 40X28 UM15-004;7891060875225;Categoria 1;30.94;53.84
13190 - TRAVESSA PLAZA OVAL RS BX20-004 35CM;7891061833774;Categoria 1;11.56;27.75
13191 - TIGELA PLAZA FUNDA 34CM TI10-011;7891061834160;Categoria 1;10.35;19.43
13192 - TRAVESSA PLAZA OVAL FD BX30-003 30CM;7891061833828;Categoria 1;6.3;14.99
13193 - GARFO HERCULES MONTERREY SOBREMESA 1340-005;7891061755311;Categoria 1;1.22;2
13195 - BATEDOR PLAZA OVOS UT102-006;7891060950434;Categoria 1;3.25;5.49
13198 - APOIO CASAMBIENTE PANELAS HB001;7898535072066;Categoria 1;15.36;26.58
13199 - TRAVESSA PLAZA OVAL RS BX20-003 30CM;7891061833767;Categoria 1;7.62;12.6
132 - COPO NADIR FIG. MUNICH CERVEJA 7109;7891155003731;Categoria 1;3.28;6.55
13205 - BOTIJAO TERMICO INVICTA 12L 8712.0105;13205;Categoria 1;59.11;94.79
13206 - TACA BRUX BOCA TORTA PQ 010148;7897437253276;Categoria 1;4.39;7.55
13207 - TACA BRUX MARACANA P TAMPA 020158;7897437201291;Categoria 1;4.28;7.38
13208 - PRATO BRUX BOLO HAWAI PE LISO 020411;7897437224443;Categoria 1;26.2;55.44
13209 - BOLEIRA BRUX 35CM 010394;7897437224344;Categoria 1;18.94;31.91
13210 - PRATO BRUX BOLO BELLEN G 020297;7897437224153;Categoria 1;11.72;27.69
13211 - PRATO BRUX BOLO HAWAI G 020298;7897437224160;Categoria 1;11.72;27.69
13212 - SALADEIRA BRUX ESPIRAL G 010399;7897437224115;Categoria 1;10.89;17.93
13213 - FRUTEIRA BRUX HAWAI 010398;7897437224122;Categoria 1;14.49;32.19
13214 - TACA BRUX AMETISTA 010449;7897437202786;Categoria 1;20.89;33.86
13215 - PRATO BRUX PIZZA G 020301;7897437224030;Categoria 1;9.34;16.04
13216 - LICOREIRA BRUX TAMPA 010285;7897437223705;Categoria 1;9.77;16.87
13217 - SOQUETE STOLF 28CM R:732;7897996702406;Categoria 1;1.16;2.05
13218 - PA STOLF INDUSTRIAL 60CM 816;7897996701959;Categoria 1;7.6;12.82
13219 - PA STOLF INDUSTRIAL 105CM R:819;7897996701980;Categoria 1;11.67;20.48
1323 - GALHETEIRO ROJEMAC LOU 04P 2313;A1731;Categoria 1;16.98;28.64
13230 - CJ.GURALLAR NEVAKAR TACA CERVEJA 06P NEV576;8692952013720;Categoria 1;17.9;28.75
13231 - CJ.GURALLAR VENUE TACA AGUA P 06P VEN568;8692952053320;Categoria 1;28.24;47.18
1325 - CONCHA JSN SORVETE BRANCA R:K8;7898109850618;Categoria 1;13.95;15.48
13252 - POTE THEGLASS QUAD VIDRO C/TP 870ML 83002;8801023103875;Categoria 1;16.59;28.31
13253 - DISCO ANODILAR FATIADOR LARANJA 667-41 BAZAR;13253;Categoria 1;49.28;82.03
13257 - RECHAUD MTA FERRO 28X24 1703;7897186617039;Categoria 1;66.74;110.94
13258 - CAIXA PLASTICA ANODILAR SELADA 2668-726;7898254183630;Categoria 1;33.99;61.05
13259 - COLHER ANODILAR INDUSTRIAL PEQ 2739-769;13259;Categoria 1;1.9;3.22
1326 - GARFO BRINOX LYON SOBREMESA 5100/105;7896502884506;Categoria 1;1.59;3.7
13260 - BALANCA MASTRAD ELETRONICA 5KG LUZ MA205PR;3485990764007;Categoria 1;105.18;180.82
13263 - CJ.AMERICANO C/6;13263;Categoria 1;59.4;99
1327 - BANDEJA TRAMONTINA RETANGULAR CICLO 61529/420;7891116056936;Categoria 1;54.52;123.7
13275 - AMERICANO BENC TELA BRANCO 61012;13275;Categoria 1;7.03;12.1
13277 - CHAPA FUNDLAR FUND POLIDA 32601;7898447744464;Categoria 1;30.14;49.51
"13278 - FORMA FUNDLAR ""X"" SALADA 32301";7898447744396;Categoria 1;10.86;17.48
13279 - RECHAUD FUNDLAR FUND PRETO 33501;7898447744648;Categoria 1;53.42;87.63
1328 - EXTRATOR BRINOX POLPA 2202/351;7896502823437;Categoria 1;6.31;10.16
13280 - BOTIJAO TERMICO INVICTA 9L 8709.0105;7891691287091;Categoria 1;48.91;77.15
133 - COPO CISPER HANNOVER 300 10027838;7891017001868;Categoria 1;2.94;5.53
1330 - FOGAO PINHAIS ALTO 1Q 30X30 SIMPLES;1330;Categoria 1;38;62.05
13303 - POTE THEGLASS RED VIDRO C/TP 2100ML 83011;8809238070616;Categoria 1;26.23;44.23
1331 - GARFO TRAMONTINA PARATY MESA LARJ;7891116001035;Categoria 1;1.1;1.67
13313 - SOUSPLAT BENC COURO ECO PRETO 88024;7898463611030;Categoria 1;14;24.09
1332 - PENEIRA ARAM ESPAGUETE N.20 901/20;7897401000561;Categoria 1;16.86;28.08
13322 - TACA HERCULES RETRO CHAMPAGNE 06P TA02-01;13322;Categoria 1;37.48;77.7
13329 - PRATO BENCAFIL GIRATORIO BLACK ROSES 74139;7898463613256;Categoria 1;42.56;73.15
1333 - GARFO TRAMONTINA TORTA 63935/140;7891116002490;Categoria 1;2.32;4.18
1334 - COLHER TRAMONTINA KOLOR SOBREMESA BEGE 23166/430;7891112057081;Categoria 1;1.69;2
13340 - GALHETEIRO KITCHENWARE BRANCO 04P 68004;13340;Categoria 1;48.77;83.14
1335 - GARFO TRAMONTINA IPANEMA MESA LARJ 23362/440;7891112045224;Categoria 1;1.03;0.01
1336 - CHAPA VENANCIO PRENSA DUPLA S70CG;1336;Categoria 1;104.31;198.69
13369 - POTE THEGLASS RED VIDRO C/TP 625ML 83009;8801023104179;Categoria 1;12.93;21.81
13379 - VINHO COSTA PACIFICO CARMENERE 750ML;7804600771239;Categoria 1;16.61;31.75
13384 - BANDEJA BENC WOOD COLOR 46X30 88027;7898463611061;Categoria 1;35.85;61.72
13387 - BALDE CASAMBIENTE PIPOCA SX9610;7898497574240;Categoria 1;9.47;16.1
1339 - APERITIVO FERNET UNDERBERG 920ML CX/12;1339;Categoria 1;298.8;474.36
13392 - SUPORTE CASAMAX UTENSILIOS 06P 48022;7898463603547;Categoria 1;19.93;34.3
134 - AAAA;134;Categoria 1;112.9;219.9
1340 - COLHER TRAMONTINA KOLOR CHA AZUL 23167/410;7891112057166;Categoria 1;1.05;1.55
13403 - CACAROLA ESTRELA FERRO TP/A N.01 BX 14L 037;13403;Categoria 1;102.88;175.94
13404 - CACAROLA ESTRELA FERRO TP/A N.06 ALTA 10L 012 33x14,5cm;13404;Categoria 1;111.66;185.93
13405 - PAROLO ESTRELA FERRO N.06 3,5L 073;13405;Categoria 1;38.41;65.66
13407 - PAROLO ESTRELA FERRO N.08 4,5L 074;13407;Categoria 1;46.66;79.75
13414 - TIGELA ARTHOME PANELA MINI 16,5CM BD003BR;7894741069210;Categoria 1;17.29;28.75
13415 - AMERICANO BENC REDONDO CINZA 61002;13415;Categoria 1;7.67;13.21
1342 - MANCAL VITAL 997;1342;Categoria 1;28.74;49.4
13420 - POTE OXFORD HERMETICO QUAD.520ML CHIA-PT11;8809238070623;Categoria 1;8.32;18.5
1343 - FORMA GALL PAO CENTEIO ALUM 37.CA;7898241707719;Categoria 1;16.16;28.8
13430 - TRAVESSA ARTHOME RETANGULAR 35CM WE015BR;7894741051888;Categoria 1;49.91;82.03
1344 - FACA TRAMONTINA TRADICIONAL LEGUMES 22210/003;1344;Categoria 1;2.24;3.61
13441 - BALDE CASAMBIENTE CERVEJA CVJ003;7898497579474;Categoria 1;14.23;24.31
13442 - BALDE CAS CERVEJA CVJ001;7898497579450;Categoria 1;14.23;24.31
13443 - BALDE CASAMBIENTE CERVEJA CVJ002;7898497579467;Categoria 1;19.67;33.24
13444 - BALDE CASAMBIENTE CERVEJA CVJ004;7898497579481;Categoria 1;30.12;51.95
13445 - APOIO CASAMBIENTE PANELAS HB002;7898535072073;Categoria 1;15.81;26.58
13446 - DESCASCADOR TRAMONTINA MARFFIM 63809/560;7891112090644;Categoria 1;12.78;25.3
13447 - FORNO VENANCIO INDL GAS ROMA PINT 110 FIRI110;13447;Categoria 1;851.15;1775.89
1345 - POTE SANTANA HERMETICO 280ML 3028;7891275476439;Categoria 1;0.48;0.83
13450 - FORNO VENANCIO INDL GAS ROMA PINT 90 FIRI90;13450;Categoria 1;678.52;1282.05
13459 - LAREIRA CADENCE AMBIANCE LAR420;13459;Categoria 1;487.44;768.68
"1346 - FACA TRAMONTINA UTILITA QUEIJO 6"" 23089/186";7891112107823;Categoria 1;5.69;9.82
13466 - GARFO TRAMONTINA SPECIALE TRINC 25716/100;7891112090699;Categoria 1;21.2;41.85
13474 - TABUA CORTE TRAMONTINA VIDRO 30X40 10399/003;7896403722242;Categoria 1;18.83;31.02
13476 - BORRACHA TRAMONTINA PRESSAO 62516/990;7891116043103;Categoria 1;18.22;31.02
1348 - FRITADEIRA VENANCIO ELET 01CUBA 1/2 SFE112;A1854;Categoria 1;337.81;593.85
135 - COPO CISPER STYLO AGUA 80230;7891017000236;Categoria 1;2.19;3.5
1350 - FACA BRINOX LYON SOBREMESA 5100/106;7896502884513;Categoria 1;2.76;6.49
13503 - CJ.TRAMONTINA CHURRASCO 06P 26499/026;7891112111905;Categoria 1;67.82;116.49
1352 - LIXEIRA TRAMONTINA CAPSULA 23L S/TP 94540/017;1352;Categoria 1;101.86;203.52
13523 - TACHO EIRILAR HOTEL 55 302;7896747003021;Categoria 1;50.19;88.74
13527 - PRATO OXFORD SAND ACTUAL RASO 24CM A034100012;7891361022816;Categoria 1;2.64;0.01
13528 - PRATO OXFORD SAND ACTUAL SOBR 19CM A006100015;7891361023653;Categoria 1;2.19;0.01
13529 - XICARA OXFORD GENOVA CAFE 75ML;7891361827855;Categoria 1;6.73;13.5
1353 - TABUA CORTE SIMONAGGIO AMARELA/VERDE;7896211806257;Categoria 1;2.84;4.72
13534 - VINHO COSTA PACÍFICO CABERNET SAUV 750ML;7804600771246;Categoria 1;18.01;31.75
13535 - FILTRADO ALMADEN MEIO-DOCE 660ML;7896756803421;Categoria 1;8.17;0.01
1354 - CACAROLA NACIONAL HOTEL N.30 9,5L 10-0102;7899763501021;Categoria 1;43.96;80.7
13547 - FILTRADO TERRANOVA BRUT ROSE 750ML;7896756802653;Categoria 1;18.53;24.31
13549 - FILTRADO ALMADEN BRUT 660ML;7896756803414;Categoria 1;8.17;24.31
1355 - TABUA CORTE SIMONAGGIO MAD R:155;1355;Categoria 1;6.44;10.99
13556 - GRILL BLACK&DECKER ULTI 1200W MG1200;13556;Categoria 1;134.44;211.9
1357 - CUBA BRINOX GN 1/2 65MM 4L 1323/065;1357;Categoria 1;21.64;35.3
13576 - PAPEIRO ESMALTE ROSA 14 204048;7896778195023;Categoria 1;6.72;12.88
13577 - PAPEIRO ESMALTE AZUL 14 204049;7896778195030;Categoria 1;6.72;12.88
13578 - BULE ESMALTE MARROM CAFE TRAD 14 145001;7896778183808;Categoria 1;45.04;88.25
13579 - BULE ESMALTE MARROM CAFE 14 69001;7896778180159;Categoria 1;37.08;66.49
13580 - CACAROLA ESMALTE MARROM CABO 16 261001;7896778190455;Categoria 1;19.01;39.07
13581 - CACAROLA ESMALTE MARROM CABO 18 262001;7896778190516;Categoria 1;26.49;50.84
13582 - CACAROLA ESMALTE MARROM CABO 20 263003;7896778190578;Categoria 1;25.74;52.06
13583 - CHALEIRA ESMALTE MARROM TRAD 16 152001;7896778184485;Categoria 1;57.4;108.78
13584 - LEITEIRA ESMALTE MARROM 16 284001;7896778192152;Categoria 1;24.57;44.34
13585 - LEITEIRA ESMALTE MARROM TRAD 12 150001;7896778184782;Categoria 1;26.7;48.29
13586 - PANELA ESMALTE MARROM ALCA 18 265001;7896778190875;Categoria 1;23.4;47.34
13587 - PANELA ESMALTE MARROM ALCA 20 266001;7896778190936;Categoria 1;26.79;54.95
13588 - PANELA ESMALTE MARROM ALCA 22 267001;7896778190998;Categoria 1;37.17;71.04
13589 - PANELA ESMALTE MARROM ALCA 24 268001;7896778191056;Categoria 1;45.55;87.47
1359 - GARFO TRAMONTINA KOLOR MESA BEGE 23162/430;7891112056701;Categoria 1;1.33;2.65
13590 - PANELA ESMALTE MARROM ALCA 26 269001;7896778191117;Categoria 1;56.43;108.23
13591 - CANECA ESMALTE VERMELHO 06 13004;7896778180371;Categoria 1;3.89;7.49
13598 - MARMITA MALTA ELETRICA REDONDA 3100700;7896201707007;Categoria 1;21.78;40.52
136 - CORTADOR DECOR LEGUMES DUPLA FACE 9220.4;136;Categoria 1;0.85;5
1360 - COLHER TRAMONTINA KOLOR CHA BEGE 23167/430;7891112057173;Categoria 1;1.05;1.55
13606 - FRITADEIRA ARNO ACTIFRY ELETRICA AFRY;13606;Categoria 1;616.83;972.25
